[2024-06-25T15:14:38.066] [INFO] Info - {"From":"APP","Date":"2024-06-25T09:44:38.065Z","Ip":"::1","Request_Url":"/BusinessAndBranchManagement/Invite_BusinessDetailsList","Request_Body":{"CustomerCategory":"Seller","CustomerId":"66793a7d23e5990f2491ff16"},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T15:56:25.299] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:26:25.298Z","Ip":"::1","Request_Url":"/BusinessAndBranchManagement/Invite_BusinessDetailsList","Request_Body":{"CustomerCategory":"Seller","CustomerId":"66793a7d23e5990f2491ff16"},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T15:57:37.589] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:27:37.589Z","Ip":"::1","Request_Url":"/BusinessAndBranchManagement/Invite_BusinessDetailsList","Request_Body":{"CustomerCategory":"Seller","CustomerId":"667a582d0fab2d7b7da2955a"},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T16:03:56.651] [INFO] Info - {"From":"APP","Date":"2024-06-25T10:33:56.651Z","Ip":"::1","Request_Url":"/BusinessAndBranchManagement/Invite_BusinessDetailsList","Request_Body":{"CustomerCategory":"Seller","CustomerId":"667a582d0fab2d7b7da2955a"},"If_Get":{},"Device_Info":{"ua":"PostmanRuntime/7.39.0","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:07:44.008] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:37:44.008Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/MyBusinessListMobile?Customer=667a590f0fab2d7b7da2955e&CustomerCategory=Buyer","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:07:45.499] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:37:45.499Z","Ip":"::ffff:172.16.1.91","Request_Url":"/InvoiceManagement/CompleteInvoiceList","Request_Body":{"CustomerId":"667a590f0fab2d7b7da2955e","CustomerCategory":"Buyer","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","CustomDateRange":{"From":"","To":""},"DateRange":"","SearchKey":"","Seller":"","StatusType":""},"InvoiceType":"","PageNumber":1},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:07:45.505] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:37:45.504Z","Ip":"::ffff:172.16.1.91","Request_Url":"/InvoiceManagement/CompleteInvoiceList","Request_Body":{"CustomerId":"667a590f0fab2d7b7da2955e","CustomerCategory":"Buyer","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","CustomDateRange":{"From":"","To":""},"DateRange":"","SearchKey":"","Seller":"","StatusType":""},"InvoiceType":"Pending","PageNumber":1},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:07:46.768] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:37:46.768Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:07:50.939] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:37:50.939Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/CustomerDetails","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:07:50.947] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:37:50.947Z","Ip":"::ffff:172.16.1.91","Request_Url":"/HundiScoreManagement/CustomerDashBoard","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:07:53.290] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:37:53.290Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:07:53.342] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:37:53.342Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:07:53.345] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:37:53.345Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:07:53.350] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:37:53.350Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:07:53.476] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:37:53.476Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:07:57.053] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:37:57.052Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CommonManagement/GenerateOTP","Request_Body":{"Mobile":"9074662332"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:07:57.766] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:37:57.765Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CommonManagement/LogOut","Request_Body":{"Mobile":"9074662332"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:06.955] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:06.955Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CommonManagement/GenerateOTP","Request_Body":{"Mobile":"7376634306"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:08.473] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:08.473Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CommonManagement/VerifyOTP","Request_Body":{"Mobile":"7376634306","OTP":"830537","Device_Id":"","Device_Type":""},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:08.622] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:08.622Z","Ip":"::ffff:172.16.1.91","Request_Url":"/InvoiceManagement/CompleteInvoiceList","Request_Body":{"CustomerId":"667a590f0fab2d7b7da2955e","CustomerCategory":"Buyer","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","CustomDateRange":{"From":"","To":""},"DateRange":"","SearchKey":"","Seller":"","StatusType":""},"InvoiceType":"Pending","PageNumber":1},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:09.552] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:09.552Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/CustomerDetails","Request_Body":{"CustomerId":"667a590f0fab2d7b7da2955e"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:09.556] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:09.556Z","Ip":"::ffff:172.16.1.91","Request_Url":"/HundiScoreManagement/CustomerDashBoard","Request_Body":{"CustomerId":"667a590f0fab2d7b7da2955e","CustomerCategory":"Buyer"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:11.842] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:11.842Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/MyBusinessListMobile?Customer=667a590f0fab2d7b7da2955e&CustomerCategory=Buyer","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:11.848] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:11.847Z","Ip":"::ffff:172.16.1.91","Request_Url":"/InvoiceManagement/CompleteInvoiceList","Request_Body":{"CustomerId":"667a590f0fab2d7b7da2955e","CustomerCategory":"Buyer","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","CustomDateRange":{"From":"","To":""},"DateRange":"","SearchKey":"","Seller":"","StatusType":"All"},"InvoiceType":"Accept","PageNumber":1},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:14.908] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:14.908Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:14.914] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:14.914Z","Ip":"::ffff:172.16.1.91","Request_Url":"/HundiScoreManagement/CustomerDashBoard","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:14.918] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:14.918Z","Ip":"::ffff:172.16.1.91","Request_Url":"/CustomerManagement/CustomerDetails","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:14.944] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:14.944Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:14.948] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:14.948Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/IndustrySimpleListMobile","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:17.219] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:17.219Z","Ip":"::ffff:172.16.1.91","Request_Url":"/InvoiceManagement/CompleteInvoiceList","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","CustomDateRange":{"From":"","To":""},"DateRange":"","SearchKey":"","Seller":"","StatusType":"All"},"InvoiceType":"Accept","PageNumber":1},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:17.227] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:17.227Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/MyBusinessListMobile?Customer=667a582d0fab2d7b7da2955a&CustomerCategory=Seller","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:17.224] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:17.224Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/MyBusinessListMobile?Customer=667a582d0fab2d7b7da2955a&CustomerCategory=Seller","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:20.548] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:20.548Z","Ip":"::ffff:172.16.1.91","Request_Url":"/InvoiceManagement/CompleteInvoiceList","Request_Body":{"CustomerId":"667a590f0fab2d7b7da2955e","CustomerCategory":"Buyer","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","CustomDateRange":{"From":"","To":""},"DateRange":"","SearchKey":"","Seller":"","StatusType":""},"InvoiceType":"","PageNumber":1},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:27.572] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:27.572Z","Ip":"::ffff:172.16.1.91","Request_Url":"/InvoiceManagement/CompleteInvoiceList","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","CustomDateRange":{"From":"","To":""},"DateRange":"","SearchKey":"","Seller":"","StatusType":""},"InvoiceType":"Accept","PageNumber":1},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:29.003] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:29.003Z","Ip":"::ffff:172.16.1.91","Request_Url":"/PaymentManagement/PaymentCreate","Request_Body":{"Seller":"667a582d0fab2d7b7da2955a","Business":"667a58610fab2d7b7da2955c","Buyer":"667a590f0fab2d7b7da2955e","BuyerBusiness":"667a5a3f0fab2d7b7da29566","Payment_Status":"Pending","InvoiceDetails":[{"InvoiceId":"667aabfc2aeb401a5c002759","PaidORUnpaid":"Unpaid","InvoiceNumber":"FHYT","IfUsedTemporaryCredit":false,"IfUsedPaidTemporaryCredit":false,"InvoiceAmount":1000,"InvoiceDate":"2024-06-20","RemainingAmount":900,"InProgressAmount":"100","CurrentCreditAmount":5000,"UsedCurrentCreditAmount":1000,"PaidCurrentCreditAmount":null,"TemporaryCreditAmount":0,"UsedTemporaryCreditAmount":0,"PaidTemporaryCreditAmount":0}],"PaymentDate":"25-06-2024","PaymentAmount":"100","Remarks":"","PaymentAttachments":[],"PaymentMode":"Cash"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:29.011] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:29.011Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/MyBusinessListMobile?Customer=667a590f0fab2d7b7da2955e&CustomerCategory=Buyer","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:29.068] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:29.068Z","Ip":"::ffff:172.16.1.91","Request_Url":"/PaymentManagement/CompletePaymentList","Request_Body":{"CustomerId":"667a590f0fab2d7b7da2955e","CustomerCategory":"Buyer","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","CustomDateRange":{"From":"","To":""},"DateRange":"","SearchKey":"","Seller":""},"PaymentType":"","PageNumber":1},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:29.071] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:29.071Z","Ip":"::ffff:172.16.1.91","Request_Url":"/InvoiceManagement/CompleteInvoiceList","Request_Body":{"CustomerId":"667a590f0fab2d7b7da2955e","CustomerCategory":"Buyer","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","CustomDateRange":{"From":"","To":""},"DateRange":"","SearchKey":"","Seller":"","StatusType":"All"},"InvoiceType":"","PageNumber":1},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:33.165] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:33.164Z","Ip":"::ffff:172.16.1.91","Request_Url":"/PaymentManagement/CompletePaymentList","Request_Body":{"CustomerId":"667a582d0fab2d7b7da2955a","CustomerCategory":"Seller","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","CustomDateRange":{"From":"","To":""},"DateRange":"","SearchKey":"","Seller":""},"PaymentType":"","PageNumber":1},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:38.408] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:38.408Z","Ip":"::ffff:172.16.1.91","Request_Url":"/PaymentManagement/PaymentCreate","Request_Body":{"Seller":"667a582d0fab2d7b7da2955a","Business":"667a58610fab2d7b7da2955c","Buyer":"667a590f0fab2d7b7da2955e","BuyerBusiness":"667a5a3f0fab2d7b7da29566","Payment_Status":"Pending","InvoiceDetails":[{"InvoiceId":"667aabfc2aeb401a5c002759","PaidORUnpaid":"Unpaid","InvoiceNumber":"FHYT","IfUsedTemporaryCredit":false,"IfUsedPaidTemporaryCredit":false,"InvoiceAmount":1000,"InvoiceDate":"2024-06-20","RemainingAmount":700,"InProgressAmount":"200","CurrentCreditAmount":5000,"UsedCurrentCreditAmount":1000,"PaidCurrentCreditAmount":null,"TemporaryCreditAmount":0,"UsedTemporaryCreditAmount":0,"PaidTemporaryCreditAmount":0}],"PaymentDate":"25-06-2024","PaymentAmount":"200","Remarks":"","PaymentAttachments":[],"PaymentMode":"Cash"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:38.430] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:38.430Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/MyBusinessListMobile?Customer=667a590f0fab2d7b7da2955e&CustomerCategory=Buyer","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:38.460] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:38.460Z","Ip":"::ffff:172.16.1.91","Request_Url":"/PaymentManagement/CompletePaymentList","Request_Body":{"CustomerId":"667a590f0fab2d7b7da2955e","CustomerCategory":"Buyer","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","CustomDateRange":{"From":"","To":""},"DateRange":"","SearchKey":"","Seller":""},"PaymentType":"","PageNumber":1},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:38.479] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:38.479Z","Ip":"::ffff:172.16.1.91","Request_Url":"/InvoiceManagement/CompleteInvoiceList","Request_Body":{"CustomerId":"667a590f0fab2d7b7da2955e","CustomerCategory":"Buyer","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","CustomDateRange":{"From":"","To":""},"DateRange":"","SearchKey":"","Seller":"","StatusType":"All"},"InvoiceType":"","PageNumber":1},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:47.918] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:47.918Z","Ip":"::ffff:172.16.1.91","Request_Url":"/PaymentManagement/PaymentCreate","Request_Body":{"Seller":"667a582d0fab2d7b7da2955a","Business":"667a58610fab2d7b7da2955c","Buyer":"667a590f0fab2d7b7da2955e","BuyerBusiness":"667a5a3f0fab2d7b7da29566","Payment_Status":"Pending","InvoiceDetails":[{"InvoiceId":"667aabfc2aeb401a5c002759","PaidORUnpaid":"Unpaid","InvoiceNumber":"FHYT","IfUsedTemporaryCredit":false,"IfUsedPaidTemporaryCredit":false,"InvoiceAmount":1000,"InvoiceDate":"2024-06-20","RemainingAmount":200,"InProgressAmount":"500","CurrentCreditAmount":5000,"UsedCurrentCreditAmount":1000,"PaidCurrentCreditAmount":null,"TemporaryCreditAmount":0,"UsedTemporaryCreditAmount":0,"PaidTemporaryCreditAmount":0}],"PaymentDate":"25-06-2024","PaymentAmount":"500","Remarks":"","PaymentAttachments":[],"PaymentMode":"Cash"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:47.950] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:47.950Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/MyBusinessListMobile?Customer=667a590f0fab2d7b7da2955e&CustomerCategory=Buyer","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:47.990] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:47.990Z","Ip":"::ffff:172.16.1.91","Request_Url":"/PaymentManagement/CompletePaymentList","Request_Body":{"CustomerId":"667a590f0fab2d7b7da2955e","CustomerCategory":"Buyer","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","CustomDateRange":{"From":"","To":""},"DateRange":"","SearchKey":"","Seller":""},"PaymentType":"","PageNumber":1},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:47.992] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:47.992Z","Ip":"::ffff:172.16.1.91","Request_Url":"/InvoiceManagement/CompleteInvoiceList","Request_Body":{"CustomerId":"667a590f0fab2d7b7da2955e","CustomerCategory":"Buyer","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","CustomDateRange":{"From":"","To":""},"DateRange":"","SearchKey":"","Seller":"","StatusType":"All"},"InvoiceType":"","PageNumber":1},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:52.933] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:52.933Z","Ip":"::ffff:172.16.1.91","Request_Url":"/PaymentManagement/PaymentCreate","Request_Body":{"Seller":"667a582d0fab2d7b7da2955a","Business":"667a58610fab2d7b7da2955c","Buyer":"667a590f0fab2d7b7da2955e","BuyerBusiness":"667a5a3f0fab2d7b7da29566","Payment_Status":"Pending","InvoiceDetails":[{"InvoiceId":"667aabfc2aeb401a5c002759","PaidORUnpaid":"Unpaid","InvoiceNumber":"FHYT","IfUsedTemporaryCredit":false,"IfUsedPaidTemporaryCredit":false,"InvoiceAmount":1000,"InvoiceDate":"2024-06-20","RemainingAmount":100,"InProgressAmount":"100","CurrentCreditAmount":5000,"UsedCurrentCreditAmount":1000,"PaidCurrentCreditAmount":null,"TemporaryCreditAmount":0,"UsedTemporaryCreditAmount":0,"PaidTemporaryCreditAmount":0}],"PaymentDate":"25-06-2024","PaymentAmount":"100","Remarks":"","PaymentAttachments":[],"PaymentMode":"Cash"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:52.970] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:52.970Z","Ip":"::ffff:172.16.1.91","Request_Url":"/BusinessAndBranchManagement/MyBusinessListMobile?Customer=667a590f0fab2d7b7da2955e&CustomerCategory=Buyer","Request_Body":{},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:53.002] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:53.002Z","Ip":"::ffff:172.16.1.91","Request_Url":"/PaymentManagement/CompletePaymentList","Request_Body":{"CustomerId":"667a590f0fab2d7b7da2955e","CustomerCategory":"Buyer","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","CustomDateRange":{"From":"","To":""},"DateRange":"","SearchKey":"","Seller":""},"PaymentType":"","PageNumber":1},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:53.005] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:53.005Z","Ip":"::ffff:172.16.1.91","Request_Url":"/InvoiceManagement/CompleteInvoiceList","Request_Body":{"CustomerId":"667a590f0fab2d7b7da2955e","CustomerCategory":"Buyer","FilterQuery":{"Business":"","Buyer":"","BuyerBusiness":"","CustomDateRange":{"From":"","To":""},"DateRange":"","SearchKey":"","Seller":"","StatusType":"All"},"InvoiceType":"","PageNumber":1},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
[2024-06-25T17:08:57.643] [INFO] Info - {"From":"APP","Date":"2024-06-25T11:38:57.643Z","Ip":"::ffff:172.16.1.91","Request_Url":"/PaymentManagement/PaymentCreate","Request_Body":{"Seller":"667a582d0fab2d7b7da2955a","Business":"667a58610fab2d7b7da2955c","Buyer":"667a590f0fab2d7b7da2955e","BuyerBusiness":"667a5a3f0fab2d7b7da29566","Payment_Status":"Pending","InvoiceDetails":[{"InvoiceId":"667aabfc2aeb401a5c002759","PaidORUnpaid":"Paid","InvoiceNumber":"FHYT","IfUsedTemporaryCredit":false,"IfUsedPaidTemporaryCredit":false,"InvoiceAmount":1000,"InvoiceDate":"2024-06-20","RemainingAmount":0,"InProgressAmount":"100","CurrentCreditAmount":5000,"UsedCurrentCreditAmount":1000,"PaidCurrentCreditAmount":null,"TemporaryCreditAmount":0,"UsedTemporaryCreditAmount":0,"PaidTemporaryCreditAmount":0}],"PaymentDate":"25-06-2024","PaymentAmount":"100","Remarks":"","PaymentAttachments":[],"PaymentMode":"Cash"},"If_Get":{},"Device_Info":{"ua":"Dart/3.3 (dart:io)","browser":{},"engine":{},"os":{},"device":{},"cpu":{}}}
